experiment_id,config,model,prompt_hash,retrieved_ids,status,prediction,malware_probability,confidence,latency_sec,prompt_tokens,completion_tokens,evidence_count
E60448,retrieval_assisted,qwen3.8-flash,4b8ad98a71b9be5bc2643fd2d354adfa05f6253a2102f6533a8f23e413ccb724,"E11118,E31497,E54864",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.171,0,0,0
E60458,retrieval_assisted,qwen3.8-flash,20afc40cc8027c7fe0962071428b6b4a385062cae3b12e205d64d1cc16770e81,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.168,0,0,0
E60459,retrieval_assisted,qwen3.8-flash,8bac84f222e38b7f453ba2e63d4391069d122fc016aecfbdcafbbda6a0399e40,"E10412,E19322,E28217",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.156,0,0,0
E60463,retrieval_assisted,qwen3.8-flash,532716d4f6576e859d1c586131876bf0bda3e7cbfcf1c931c8954fe533587d91,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.172,0,0,0
E60467,retrieval_assisted,qwen3.8-flash,ec96c4cc9c8ec5d878864927ddc4742f45603f1adda72845faff0156a5cc1366,"E1440,E2274,E2602",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.579,0,0,0
E60471,retrieval_assisted,qwen3.8-flash,bc5f4073ea215817020cd29b0407cc432e56856fe51a16f12a4ae063b29df11e,"E23593,E5214,E22084",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.167,0,0,0
E60474,retrieval_assisted,qwen3.8-flash,252dd480e1006e6d3a438b8be380a83c3b8c25c282cf77d758106131820dcd11,"E3261,E15752,E9358",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.154,0,0,0
E60480,retrieval_assisted,qwen3.8-flash,74de3992fb6f64c522be26cc773300f32ed167c3714a7045feafe9622762c771,"E10,E106,E1236",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.172,0,0,0
E60481,retrieval_assisted,qwen3.8-flash,f49a52a90f55dbb666d38131a3c87529c08a3f86ed92a409a24e447cf2cffd69,"E15603,E8734,E19639",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.151,0,0,0
E60490,retrieval_assisted,qwen3.8-flash,1613223991629f75c42b846e4b30a96ab14fe727973fd9bc9cf55b83d4cd399b,"E58303,E13863,E46781",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.192,0,0,0
E60496,retrieval_assisted,qwen3.8-flash,e3cfe7e7d18af4f9c3cda849b71be5acf8cdab5b5daead6b10d00bb25746e81b,"E1288,E1512,E1792",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.161,0,0,0
E60505,retrieval_assisted,qwen3.8-flash,2688655b96b606b26fbf51323e3848104cf2add50e35bdbe9ffb6772257432a3,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.166,0,0,0
E60513,retrieval_assisted,qwen3.8-flash,8bfb2fc3b9c98d45f7e26ed3a58ff1fdd9a1103cda2b112e58c08bdb606d1348,"E50416,E48277,E53352",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.146,0,0,0
E60520,retrieval_assisted,qwen3.8-flash,a177237a860b7fa9d419f6701eaac6b85f68eb23c5b5e41ccbdfd32d76668827,"E22986,E59380,E37201",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.163,0,0,0
E60523,retrieval_assisted,qwen3.8-flash,0ba74a7c19f155106a8bbd2f02b9efa5dfae9fb2025d0d4a7d6bdfa6e359462e,"E28778,E5952,E5615",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.156,0,0,0
E60533,retrieval_assisted,qwen3.8-flash,c5a236fcfc62d6e570f093b093250426256ebdcc8f3637d827ba2a480caa5354,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.161,0,0,0
E60537,retrieval_assisted,qwen3.8-flash,d43339e3786841cb0673ef3357d127c51143c12f849d301c1b8eaa8e01d3bc78,"E58198,E1499,E11164",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.168,0,0,0
E60538,retrieval_assisted,qwen3.8-flash,fe7f59e4dfb8eeb0c32db63c75b9813818e8d153da5ddf0baf61175cf2450d51,"E2003,E2287,E2550",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E60545,retrieval_assisted,qwen3.8-flash,3651d06139a0a557e01cb47c2bebb6bd045e9ff4e1b368f37d4591968c88723c,"E8219,E24684,E30124",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.167,0,0,0
E60550,retrieval_assisted,qwen3.8-flash,9d0ad56f602e1796602718177d150180c6763a6769229664fd7cb7b9a7bed460,"E57074,E26610,E39287",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.188,0,0,0
E60553,retrieval_assisted,qwen3.8-flash,1009935b93ef988374ed0f05c6c5376ecd306b5076627e5ce60c0ffae4dc1539,"E6270,E15027,E47792",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.181,0,0,0
E60568,retrieval_assisted,qwen3.8-flash,046dc4556114f9e7df57ac1c424242d5d554e348a51173e78f826a73020f4a09,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.147,0,0,0
E60572,retrieval_assisted,qwen3.8-flash,db29451e9c17e95aebef6ada82c0cfb55474c973d6ad07101644d42e7157ec56,"E11638,E18161,E49272",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.161,0,0,0
E60574,retrieval_assisted,qwen3.8-flash,c3f81b60425af1649cad66b936f2fc46e1e425c21564fcce158375d6b3d3562e,"E1440,E2274,E2602",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.15,0,0,0
E60576,retrieval_assisted,qwen3.8-flash,6266a3621632f72d1b64be600f38e129fef815766a53b57cd34b2114c68feb2b,"E39784,E42513,E5123",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.168,0,0,0
E60581,retrieval_assisted,qwen3.8-flash,985b7b5ff22f8ef0e4ecc48164b02f1bd1b2bf36dcaf77ba441c2942118965eb,"E2389,E632,E13086",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.176,0,0,0
E60582,retrieval_assisted,qwen3.8-flash,9efae7382cadd6e4ad756bb287bfed67428d8227b9e3eb9bb3c564dfd2f8328b,"E21863,E54080,E5415",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E60596,retrieval_assisted,qwen3.8-flash,fe7135064bdae6b0d2b6a57d65c4e940c89fe641f4cd8d5aac723bb1282239a2,"E1657,E3257,E4672",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.167,0,0,0
E60599,retrieval_assisted,qwen3.8-flash,3183d906bfc01af5507efc3734810f6072ed2e693ae7201b16f61de1f4d966a1,"E1014,E1130,E1161",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.175,0,0,0
E60601,retrieval_assisted,qwen3.8-flash,fdff44ab698ff8b1c6e4383e842f367c91e0a0a9589efad995a4b5e2b5901e25,"E14343,E19434,E23543",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.281,0,0,0
E60605,retrieval_assisted,qwen3.8-flash,e81f95ad5f46cad4b2a2165dcc26c27afc637344901602509801484a372d4235,"E47701,E31592,E58637",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.165,0,0,0
E60613,retrieval_assisted,qwen3.8-flash,fe217ea1974d23ef07c7994718ba46609b0605d20ccd27a4a982c5d96f5ddf7e,"E27504,E37160,E49284",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E60614,retrieval_assisted,qwen3.8-flash,7d49e0756799e832f3059bf0f9ce09a1cd11e15bd9c5aa883b5c5c00d12572cd,"E29601,E34337,E33786",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.443,0,0,0
E60615,retrieval_assisted,qwen3.8-flash,9f89a381b1413fe6459bdd187b7fb852689686dd6138afe89cd52d48d59de527,"E22033,E61423,E10365",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.159,0,0,0
E60617,retrieval_assisted,qwen3.8-flash,9601d38d7302353ff691ea67ca35de7d53171c46fa2c83f909b3a98382c2afaa,"E12144,E14122,E9700",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.159,0,0,0
E60620,retrieval_assisted,qwen3.8-flash,0fbe1229217975a05cf77ebf0c007f47c5f5aa78b09042838953f6de6ce71c6e,"E24475,E33066,E37183",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.17,0,0,0
E60624,retrieval_assisted,qwen3.8-flash,5c234c04d57b5460699de54e380fa9ef6333d45768bfb0ea045f1bff8bb9d892,"E48585,E33440,E45292",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.183,0,0,0
E60625,retrieval_assisted,qwen3.8-flash,b6754934493d8735299d21ae8b728087e5ad4f33c15efbd75246d1252347744c,"E36262,E11147,E13414",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.172,0,0,0
E60626,retrieval_assisted,qwen3.8-flash,0e38d30d371be9daf193e3429553723c8655cfcc0a163d991f52e93ff8e0c035,"E29026,E31456,E15792",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.168,0,0,0
E60635,retrieval_assisted,qwen3.8-flash,1b4242fe8134644dd96c491d9b90f0439631cf61b46eaf63b1d70b43dddacab8,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.17,0,0,0
E60640,retrieval_assisted,qwen3.8-flash,29b7dc6ed9b403491c567fd9e26a6a3967abd44cbd434d9dfff55291b7b46b4a,"E38887,E31384,E46741",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.166,0,0,0
E60646,retrieval_assisted,qwen3.8-flash,47a94f92eae972eff7dd08f5f5f25f2f3692f53e9d969bcab7d230054d27e99f,"E1308,E2375,E714",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.188,0,0,0
E60648,retrieval_assisted,qwen3.8-flash,683dca5c9fc8ca91218f77a15dab52f009fc80a5509be97b8a7664dcacb17708,"E20864,E43104,E57818",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.154,0,0,0
E60651,retrieval_assisted,qwen3.8-flash,285f7d7b0368ca17a1818e1f0df2b8f36cdede1ff1e62fd4cfef015cecacf20b,"E13066,E35797,E55867",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E60652,retrieval_assisted,qwen3.8-flash,4f8b122c915a0080b3820eea16b0f81ea25e68abc172430ad5549104f1750778,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E60653,retrieval_assisted,qwen3.8-flash,fb79bbf0a339d98580107e8251a3cd4f0b40c2391e1f4f96774a95a206db5a21,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E60654,retrieval_assisted,qwen3.8-flash,c2b56d836297703c7fd3c9848225a106598d6844e6c75da4463d382ff5e94e49,"E1806,E2611,E7095",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.152,0,0,0
E60670,retrieval_assisted,qwen3.8-flash,ee637a09f119833743a0e9f7efe9649b6e6055c4fbffdebcd069a7f38ad8c1ac,"E1063,E19655,E56546",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E60676,retrieval_assisted,qwen3.8-flash,96f84cf24ea5c4e27340c1a1be3e242d5903d726b8ef3d342cebeb6d4ba84eb4,"E6713,E27279,E51611",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.159,0,0,0
E60677,retrieval_assisted,qwen3.8-flash,d8b239fc87b9d93a134153da0da559c3c9bb38af1af16aa04f26ec1d995da2bb,"E49501,E37411,E34027",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.166,0,0,0
E60680,retrieval_assisted,qwen3.8-flash,417a8ac9d069d3821940b9070b7421cb894d0a5158ccfad4e4e545a5502b23af,"E9405,E4065,E2808",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.176,0,0,0
E60681,retrieval_assisted,qwen3.8-flash,9590ce97d0467cf618f62202d84fb9929ec6f7bccda62b14292b1e75acd65687,"E2166,E7297,E24876",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.167,0,0,0
E60682,retrieval_assisted,qwen3.8-flash,498fb3ad9f84927afe18f8f8485e3836b720c4d1acf4d4cac309e352b14f1510,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.15,0,0,0
E60686,retrieval_assisted,qwen3.8-flash,b04cf906233ca14a051094508d36f8c311142210e149377372c57819e9b055a3,"E1990,E2143,E2686",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.156,0,0,0
E60690,retrieval_assisted,qwen3.8-flash,ae86e921d0906aa9edb0938b0a490ddb1064d72f68c31b29a9aad274ac8c2265,"E2271,E3237,E3711",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.156,0,0,0
E60695,retrieval_assisted,qwen3.8-flash,1c09c5b49fccb043454d29c5fb4f39874a74ccf521e98ee7f11c073677d4ba08,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.155,0,0,0
E60697,retrieval_assisted,qwen3.8-flash,bfa6aed1348d04d3ec007b116564c453fd1d568ac24455088751fc6e2a6e7734,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.176,0,0,0
E60698,retrieval_assisted,qwen3.8-flash,9ec830c0ab531940542451a8207e5f2971a5b9784fc929e590798783ea926d08,"E1297,E2059,E2394",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.173,0,0,0
E60700,retrieval_assisted,qwen3.8-flash,ba8a4460a8c01aa1729d2398ae939e514c873602fa94de57ce45093d0afcb041,"E1462,E46,E4887",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.169,0,0,0
E60706,retrieval_assisted,qwen3.8-flash,6d87880e92611a78eea6f3739c4e94acdd6f23b099fc7bb424878db713314b55,"E1275,E4831,E5938",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.169,0,0,0
E60709,retrieval_assisted,qwen3.8-flash,7f032290248bedd235207c9aea032a1c3663dea3247925779f416ee21062f9ea,"E10,E106,E1236",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.168,0,0,0
E60712,retrieval_assisted,qwen3.8-flash,9ab1ebe1b10b2da969b22f69885b114a0f9f9be1b09da079af99b09b69ef18f0,"E62078,E3927,E45864",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.18,0,0,0
E60714,retrieval_assisted,qwen3.8-flash,6bc0a60018b9567e8d7f875e240ffdb8c0414a9a81b20960a00041a893c72736,"E11604,E32120,E13995",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.175,0,0,0
E60715,retrieval_assisted,qwen3.8-flash,c7a13c2b6bc81797d9dc391e91b691105d893f4311468ae2be304f6b18352d4e,"E46708,E49342,E64502",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E60721,retrieval_assisted,qwen3.8-flash,e0556c2738aa4031a659aabb8ae65ea424ecfff9eedac8c7d3a9b9088dd2936e,"E4155,E10436,E14375",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.165,0,0,0
E60735,retrieval_assisted,qwen3.8-flash,cb168fb164b63e2e93dfea7f916199080e1b71b2f1a711ef964b9d07f2b05d68,"E1440,E2274,E2602",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.155,0,0,0
E60740,retrieval_assisted,qwen3.8-flash,9d48ff559a87d2f46c5c6cea92418187930ec02f347ff926d43157561156254e,"E1440,E2274,E2602",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.173,0,0,0
E60746,retrieval_assisted,qwen3.8-flash,b9d048c99eec7d0643624b36838c0b8016654d4f704d353fef6e0cbcd14c8482,"E15122,E20578,E52794",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.158,0,0,0
E60748,retrieval_assisted,qwen3.8-flash,0d7a8f4afca96acc69048eb7fd021d2515393df98ec81c9150fab082f5781f02,"E10,E106,E1236",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.173,0,0,0
E60753,retrieval_assisted,qwen3.8-flash,46fa1fb5e63652987c777cb772eeeac1adfa9eae173b32f842351816b0716c7e,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E60759,retrieval_assisted,qwen3.8-flash,2a3888eaefbb6b5da4306ef54ab1ac7119d8e9bae71175bb77eafd21ed14bb28,"E23569,E577,E12527",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.157,0,0,0
E60765,retrieval_assisted,qwen3.8-flash,042da22d811e8c5bad7757769e7c18cd856d132288765973b962642e6fe1e8cb,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.177,0,0,0
E60768,retrieval_assisted,qwen3.8-flash,55eb68163a94509cb2d0a03f202d9fcea42fdbd42541c64f189310fce831a265,"E18494,E3893,E472",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.155,0,0,0
E60780,retrieval_assisted,qwen3.8-flash,6b8772691268a9ddff2a04c531d5650180abc57c859103eb9033a66b083e04ca,"E34187,E34565,E257",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.158,0,0,0
E60782,retrieval_assisted,qwen3.8-flash,7c30702b1b9da63a0e498c9864ec08db2e9c53c9d5e8995f88ebdd722a73d874,"E17796,E29825,E41088",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.151,0,0,0
E60785,retrieval_assisted,qwen3.8-flash,ecdbc602efc1952e52f2f249c26ac070b39d962bf2ba0619299060248d737ae8,"E5912,E7012,E7537",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.149,0,0,0
E60789,retrieval_assisted,qwen3.8-flash,f90e87d362e82d6e4c50fd22923206a23d9bef8d1a6896012f4c7eded95136dd,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.154,0,0,0
E60790,retrieval_assisted,qwen3.8-flash,b1b1674794be3328a7d47f1d663765a3fee640773d0a7418c1e8bbdd8888f2a7,"E47860,E7719,E27577",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.165,0,0,0
E60798,retrieval_assisted,qwen3.8-flash,54aaaee713140bec7e09dcf6bbe8213998f6274bf9bf1288373787f06eeee3d8,"E34027,E40978,E44294",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.173,0,0,0
E60803,retrieval_assisted,qwen3.8-flash,e8c8496464e71da2d2681fb4f516efc2fa2e23607b0192fa89ea8f8a46149674,"E13740,E16027,E15501",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.24,0,0,0
E60809,retrieval_assisted,qwen3.8-flash,1f2cdb42f6e5987bd79397e388db4e427416dd64f6b37dd4f5c420485947ef11,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.169,0,0,0
E60819,retrieval_assisted,qwen3.8-flash,67a105954d1daa340c54dcc46cb4d12db2d8d0440cead9be0860b6d4454034d3,"E3744,E50221,E32888",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.147,0,0,0
E60822,retrieval_assisted,qwen3.8-flash,d09297505a651e227ec10b5425ce0468e0627b0f9454269a8903e89b3e6fa688,"E3034,E3343,E6778",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.17,0,0,0
E60825,retrieval_assisted,qwen3.8-flash,85d75bf70a1032b7322cab3619d865f256dea80c24f0d21fa771e1c9bbca97b9,"E10,E106,E1236",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.156,0,0,0
E60826,retrieval_assisted,qwen3.8-flash,0fcc15fc6e5a4a8461e1f7a238d25f3db0d0db98bb1b13d866affbb89ceac3ce,"E12302,E34766,E40583",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.195,0,0,0
E60827,retrieval_assisted,qwen3.8-flash,8c9e400d0a72b2912884356fb9216b759f8b4b1df5bbf3b8d9f35f3b0f731464,"E28500,E63185,E23045",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.166,0,0,0
E60829,retrieval_assisted,qwen3.8-flash,c8b628bd4a042abfd505c9aaef55561bf57895f27168d349a656b410bc6bd6cc,"E11456,E31419,E48265",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.188,0,0,0
E60830,retrieval_assisted,qwen3.8-flash,57d2389f0476e0a30cea9639ee51c195fd5069e605900510786adede290c2c38,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.162,0,0,0
E60831,retrieval_assisted,qwen3.8-flash,14d1dbf641146ff8de59d612c4fc7a45ead4fae48c727a7fef05ede6de277bbd,"E10,E106,E1236",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.154,0,0,0
E60832,retrieval_assisted,qwen3.8-flash,12ab9734b244acf71643d4efedf0e472a2784db178c584c60d0670b705cef798,"E1620,E2901,E337",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.153,0,0,0
E60836,retrieval_assisted,qwen3.8-flash,a073610e8a27ebffd42081b68e682eadb51a259fe493a56b1b982caab34012a8,"E3632,E6662,E669",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.163,0,0,0
E60854,retrieval_assisted,qwen3.8-flash,5021001e6f78d17b6053c410498b9719a40eff8cc0f817651c4e6c110202df8e,"E2174,E4465,E5623",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.162,0,0,0
E60858,retrieval_assisted,qwen3.8-flash,c2e9e328b23fbc9ed773a4dc19e581e7447950220a69af8ed7db401400bbcf71,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.171,0,0,0
E60862,retrieval_assisted,qwen3.8-flash,c3b7c68f789d3d17a0385c70643c7792998ecc2cc31283dd46a94ae0fb279944,"E4049,E7299,E26858",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.343,0,0,0
E60874,retrieval_assisted,qwen3.8-flash,cee5bb496f6d27792c3430996a588a174a9d665e3158a5626ccc0888f582261e,"E10457,E7033,E10733",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.166,0,0,0
E60879,retrieval_assisted,qwen3.8-flash,4b90c8481adf3c76aa063a325eb649de7f67b0a2c1e1a57693ef7dd152a3822b,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.161,0,0,0
E60884,retrieval_assisted,qwen3.8-flash,e098bfa66bf33211c28c5e1d1c4d749418abea26e76291548e1aee5d83e3dca3,"E50429,E43231,E20479",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.146,0,0,0
E60893,retrieval_assisted,qwen3.8-flash,8adef231e7a9837351692ac10e768b43c4be80920c6a69ff94469ee8715edc77,"E12968,E14087,E9703",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.16,0,0,0
E60894,retrieval_assisted,qwen3.8-flash,c325eefc02df556013162064b619cd8b682489d09a127f928084466c9f301205,"E56164,E28895,E42146",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.176,0,0,0
E60895,retrieval_assisted,qwen3.8-flash,8ac815c8c3290055f0b77a90679a3e81a51316b9e16d56c2a5275395b09b7261,"E3025,E3060,E3140",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.154,0,0,0
E60896,retrieval_assisted,qwen3.8-flash,830137079784326e8978730406766905ef75cb84943f6e1f435061307ec3afbc,"E5298,E8027,E11258",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.165,0,0,0
E60900,retrieval_assisted,qwen3.8-flash,2bca76fc7671f7b507c209d6695c1f843409f342d25a24653e878d8ed544c223,"E9820,E46402,E5012",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.164,0,0,0
E60903,retrieval_assisted,qwen3.8-flash,380a06b96365eb9c703fd75229a2ce6067fce384ff3101ab1421ea44c122fc7b,"E5710,E14050,E26776",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.174,0,0,0
E60906,retrieval_assisted,qwen3.8-flash,76cde3a9f15d729d491a93bc7c6ebce604616dd8159895c1741cc166c2de780a,"E1019,E192,E3701",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.181,0,0,0
E60907,retrieval_assisted,qwen3.8-flash,a4f747d45ae0a5383207b87ee66ee7edba271e4b15405ea18b0135b18218fdf5,"E4423,E4456,E4834",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.147,0,0,0
E60916,retrieval_assisted,qwen3.8-flash,ba8567a4b694d2d9ec4b779c50a6a346213865ec9066dbaba1898226cd1a1570,"E31101,E39223,E59712",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.154,0,0,0
E60918,retrieval_assisted,qwen3.8-flash,2d68104fe6d93f8696db33f9d2578387d429d1a02eb1ee1c4a6f65455665f5f5,"E10,E106,E1236",api_error: API failed after 3 attempts: HTTP 429 Too Many Req,,,,0.173,0,0,0
